"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-04",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-05",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-08",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-09",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-10",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-11",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-12",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-13",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-14",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-15",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-16",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-17",,,,
"US10scot039","SCOTTSBLUFF 1.5 NE, NE US","2024-04-18",,,,
